"DATASET: Slaughtering in slaughterhouses - annual data  [apro_mt_pann]"

"LAST UPDATE: 12.10.16 17:50:26"

"EXTRACTION DATE: 29.10.16 09:35:37"

"SOURCE OF DATA: Eurostat"

"TIME"
"2006"
"2007"
"2008"
"2009"
"2010"
"2011"
"2012"
"2013"
"2014"
"2015"

"GEO"
"European Union (28 countries)"
"European Union (27 countries)"
"European Union (25 countries)"
"European Union (15 countries)"
"Belgium"
"Bulgaria"
"Czech Republic"
"Denmark"
"Germany (until 1990 former territory of the FRG)"
"Estonia"
"Ireland"
"Greece"
"Spain"
"France"
"Croatia"
"Italy"
"Cyprus"
"Latvia"
"Lithuania"
"Luxembourg"
"Hungary"
"Malta"
"Netherlands"
"Austria"
"Poland"
"Portugal"
"Romania"
"Slovenia"
"Slovakia"
"Finland"
"Sweden"
"United Kingdom"
"Iceland"
"Switzerland"
"Montenegro"
"Albania"
"Serbia"
"Turkey"
"Bosnia and Herzegovina"
"Kosovo (under United Nations Security Council Resolution 1244/99)"

"MEAT"
"Bovine meat"
"Calve and young cattley"
"Calve"
"Young cattle"
"Adult cattle"

"MEATITEM"
"Slaughterings"

"UNIT"
"Thousand tonnes"
"Thousand head (animals)"

"Special value:"
":","not available"

